GeneID	absolute expression, parental strain t=0 (arbitrary units)	wt t=0	wt t=10	wt t=20	wt t=30	wt t=45	wt t=60	wt t=90	wt t=120	tfA-del t=0	tfA-del t=10	tfA-del t=20	tfA-del t=30	tfA-del t=45	tfA-del t=60	tfA-del t=90	tfA-del t=120	tfB-del t=0	tfB-del t=10	tfB-del t=20	tfB-del t=30	tfB-del t=45	tfB-del t=60	tfB-del t=90	tfB-del t=120	tfC-del t=0	tfC-del t=10	tfC-del t=20	tfC-del t=30	tfC-del t=45	tfC-del t=60	tfC-del t=90	tfC-del t=120
8219	0,293	0,000	0,086	0,218	0,593	0,193	0,082	0,038	0,158	0,163	0,388	-0,065	0,122	0,017	-0,172	0,191	-0,120	0,206	0,009	0,336	0,031	-0,031	-0,026	-0,135	0,048	0,068	0,146	0,388	0,370	0,082	0,199	0,034	0,099
1762	15,53	0,000	-0,318	-0,152	0,006	-0,229	-0,418	-0,347	-0,281	0,146	-0,175	0,122	-0,233	-0,376	-0,371	-0,110	-0,122	0,128	-0,580	-0,614	-0,498	-0,410	-0,195	-0,302	-0,545	0,167	0,226	0,035	-0,190	-0,234	-0,212	0,022	0,119
7208	1,094	0,000	0,138	-0,119	-0,112	-0,209	-0,041	-0,037	0,138	0,236	0,037	-0,301	-0,128	-0,160	-0,367	-0,263	-0,044	-0,279	-0,016	-0,108	-0,202	-0,408	-0,474	-0,198	0,028	-0,120	-0,207	-0,386	-0,340	-0,480	-0,088	-0,030	-0,151
6431	1,52	0,000	-0,301	-0,251	-0,308	0,092	0,229	0,260	0,054	0,158	-0,180	-0,250	-0,463	0,023	0,383	-0,020	0,080	0,020	-0,208	-0,027	-0,361	-0,333	-0,017	0,196	-0,001	-0,104	-0,349	-0,366	-0,290	0,173	0,252	0,136	0,072
8082	14,33	0,000	0,309	0,108	-0,428	0,114	0,041	0,134	0,063	0,209	0,262	0,513	0,379	0,404	0,178	-0,151	-0,017	-0,332	0,783	0,258	0,228	-0,236	-0,308	-0,134	-0,249	-0,393	0,085	0,292	0,025	-0,175	0,059	-0,009	-0,217
4640	0,551	0,000	0,373	0,283	0,550	0,521	0,446	0,404	0,333	0,194	0,117	0,474	0,595	0,390	0,130	0,119	-0,075	-0,088	0,580	0,427	0,059	-0,135	-0,269	0,023	0,262	-0,033	0,269	0,370	0,250	-0,021	0,431	0,127	-0,065
6489	0,282	0,000	0,097	0,400	0,300	0,076	0,071	0,059	0,025	0,236	0,417	-0,003	0,313	0,299	-0,106	0,091	0,022	0,062	0,065	0,344	0,168	0,357	0,003	0,141	0,405	-0,062	0,112	0,162	0,349	0,042	0,176	-0,023	0,134
6578	3,42	0,000	0,100	0,255	0,260	0,158	0,108	0,183	0,385	0,012	0,213	0,109	0,010	-0,134	-0,381	-0,026	-0,054	0,176	0,031	0,272	0,149	0,063	-0,144	0,095	0,342	0,001	0,097	-0,424	0,092	-0,264	-0,014	0,022	-0,275
8880	0,514	0,000	-0,153	-0,009	0,009	-0,036	-0,033	0,054	0,017	0,006	0,313	-0,059	0,094	0,167	-0,085	0,082	0,226	0,288	0,072	0,542	-0,081	0,042	-0,269	-0,051	0,060	0,038	-0,048	0,094	0,074	-0,143	0,048	-0,040	-0,065
4751	4,529	0,000	-0,372	-0,091	-0,323	-0,070	-0,131	-0,139	-0,230	-0,312	-0,108	-0,543	-0,403	-0,314	-0,630	-0,504	-0,593	0,045	-0,269	-0,128	-0,230	0,031	0,150	-0,198	-0,451	-0,055	-0,064	-0,238	-0,316	-0,274	-0,480	-0,316	-0,685
8677	12,9	0,000	-0,085	0,144	-0,203	0,077	-0,118	-0,188	-0,275	-0,176	0,133	0,355	0,342	0,193	-0,229	-0,264	-0,362	-0,077	0,175	0,034	-0,139	-0,147	-0,126	-0,339	-0,892	0,035	-0,064	0,147	-0,215	-0,048	-0,449	-0,148	-0,736
4825	0,22	0,000	-0,088	-0,037	0,241	0,224	0,154	-0,001	0,364	0,320	0,246	0,095	0,136	0,434	-0,004	0,152	-0,036	0,400	-0,102	0,318	-0,038	0,252	0,240	0,111	0,050	0,320	0,529	0,260	0,492	0,561	0,221	0,223	0,178
3747	11,01	0,000	-0,162	0,091	-0,371	-0,208	-0,179	0,029	-0,153	-0,135	-0,224	-0,143	-0,604	-0,322	-0,952	-0,486	-0,940	-0,185	0,012	-0,318	-0,208	-0,065	-0,281	-0,536	-1,110	-0,068	0,102	0,111	-0,444	-0,120	-0,992	-0,242	-0,823
1356	0,593	0,000	0,694	0,295	-0,301	0,010	0,016	0,134	0,297	0,025	0,801	0,595	0,458	0,431	-0,059	0,214	-0,171	0,001	1,017	0,646	0,243	0,066	0,063	0,102	0,180	-0,062	0,099	0,086	0,099	0,264	-0,038	0,228	0,013
3471	1,994	0,000	-0,057	0,119	-0,264	0,117	0,069	0,317	0,213	0,163	0,490	0,619	0,732	0,671	-0,038	0,454	0,130	0,504	-0,138	0,318	0,167	0,533	0,531	0,338	0,252	0,344	0,299	0,099	0,552	0,593	0,010	0,243	0,224
2267	0,345	0,000	0,066	0,246	-0,269	0,188	0,138	0,074	0,208	0,176	0,252	0,228	0,385	0,199	0,313	0,149	0,362	0,175	0,167	0,299	0,088	0,105	0,147	0,063	0,037	0,099	0,119	0,141	0,213	0,438	0,206	0,610	0,226
8333	17,91	0,000	-0,264	-0,102	-1,131	0,651	0,206	0,278	0,375	-0,573	-0,469	0,216	0,276	0,186	-0,115	0,521	0,079	-0,203	-0,550	-0,282	-0,147	0,371	0,673	0,402	-0,534	0,050	0,017	0,188	0,258	0,460	-0,323	0,260	-0,253
8869	0,712	0,000	-0,209	-0,423	-0,337	0,211	0,092	-0,134	-0,144	-0,199	-0,410	-0,344	0,105	0,083	-0,072	-0,419	-0,223	-0,112	-0,228	-0,401	-0,235	0,419	0,315	-0,024	-1,107	0,385	-0,029	0,106	0,248	0,026	0,056	-0,178	-0,434
4903	3,681	0,000	0,094	-0,575	-0,669	0,020	0,074	-0,069	0,016	-0,169	-0,329	-0,545	0,170	0,236	-0,104	-0,692	-0,224	-0,249	-0,036	-0,011	0,149	-0,070	-0,344	-0,213	-0,653	-0,194	-0,589	-0,573	0,026	-0,427	-0,057	-0,350	-0,930
1661	1,113	0,000	-0,011	-0,484	-0,499	0,127	0,016	-0,207	-0,235	-0,143	-0,430	0,072	0,175	0,324	0,167	-0,203	-0,112	-0,118	0,175	-0,019	-0,072	0,028	-0,007	-0,072	-0,740	-0,066	-0,219	0,103	-0,160	-0,001	0,066	-0,151	-0,391
1574	1,399	0,000	-0,402	-0,816	-0,376	-0,062	0,044	-0,697	-0,614	0,496	-0,310	-0,925	-0,203	-0,282	-0,205	-1,210	-0,921	1,662	0,582	0,150	0,020	-0,066	0,076	-0,557	-1,361	0,930	0,608	0,047	0,142	-0,031	-0,249	-0,579	-0,869
1552	0,384	0,000	-0,329	-0,110	-0,092	0,253	0,125	0,063	0,066	0,086	0,020	-0,068	0,255	-0,048	0,204	0,094	0,071	0,131	0,020	0,257	0,149	0,201	0,214	0,171	0,013	0,034	-0,132	0,432	-0,295	0,226	0,092	0,335	0,221
0061	2,345	0,000	-0,225	-0,131	-0,095	0,165	0,013	-0,095	-0,143	0,155	-0,014	0,059	0,276	0,265	0,041	-0,089	0,086	0,309	-0,138	-0,030	0,091	0,322	0,355	0,407	0,214	0,189	0,134	0,102	0,271	0,116	0,142	0,063	-0,324
4016	3,062	0,000	-0,162	-0,087	-0,183	0,233	0,248	0,438	0,580	0,413	0,039	-0,519	0,092	0,231	0,079	0,020	0,203	0,042	-0,091	-0,080	-0,073	-0,127	0,028	0,216	0,009	-0,167	-0,043	-0,406	0,045	-0,051	0,114	0,097	0,016
5995	1,825	0,000	1,038	1,821	1,727	0,868	0,494	0,141	0,385	0,573	2,006	2,231	1,595	0,764	-0,141	0,229	-0,003	3,158	2,626	2,786	3,095	2,943	2,358	1,791	0,803	1,333	2,178	1,821	1,269	0,630	-0,224	0,272	-0,143
8940	0,188	0,000	0,191	0,234	0,138	0,265	0,335	0,103	0,400	0,219	0,417	0,041	0,398	0,214	0,160	0,082	0,243	0,448	0,486	0,644	0,371	0,238	0,128	0,204	0,206	0,171	0,186	0,243	0,544	0,071	0,340	0,146	0,086
3009	49,47	0,000	0,025	0,144	-1,027	0,116	0,208	0,456	0,492	-0,037	0,385	0,219	0,336	0,425	-0,213	0,474	0,448	0,152	0,117	0,154	0,134	0,127	0,133	0,383	0,434	0,092	0,134	-0,473	0,360	0,262	0,183	0,444	0,246
7819	3,295	0,000	0,065	0,149	-1,245	-0,052	0,103	0,112	0,116	0,082	0,470	0,488	0,537	0,540	-0,176	0,468	0,218	-0,011	0,446	0,355	-0,050	0,100	0,160	0,109	-0,220	0,377	0,253	-0,080	0,476	0,396	0,127	0,383	0,041
3112	1,678	0,000	-0,261	-0,208	-0,024	0,252	0,016	0,020	0,086	-0,079	0,158	0,434	0,388	0,392	0,001	-0,026	0,066	0,056	-0,354	-0,296	-0,029	0,281	0,322	0,134	-0,325	0,286	0,163	0,255	0,349	0,476	0,111	0,353	0,175
2146	1,685	0,000	-0,639	-1,163	-0,614	0,313	0,309	0,293	0,488	-0,492	-0,879	-0,617	-0,425	-0,257	-0,241	-0,617	-0,138	-0,144	-1,312	-0,969	-0,601	-0,094	-0,138	-0,166	-0,901	-0,102	-1,104	-1,004	-0,136	-0,345	0,068	-0,383	-0,973
2290	1,553	0,000	-0,497	-0,629	-0,434	0,106	0,057	-0,103	0,109	-0,092	-0,013	-0,007	0,173	0,306	0,184	-0,439	-0,111	0,133	-0,432	-0,565	-0,364	-0,140	-0,079	0,160	-0,705	-0,081	-0,569	-0,044	0,100	0,099	0,252	0,057	-0,566
7990	1,27	0,000	-0,564	-0,748	-0,834	-0,276	-0,256	-0,895	-0,565	-0,330	-0,433	-0,539	-0,285	-0,059	-0,089	-0,515	-0,604	-0,126	-0,227	-0,178	-0,321	-0,268	0,001	-0,162	-1,497	-0,332	-0,820	-0,565	-0,234	-0,222	-0,339	-0,275	-0,579
3292	32,95	0,000	-0,300	-0,203	-0,212	-0,118	-0,320	-0,674	-0,416	0,031	-0,567	-0,639	-0,207	-0,518	-0,148	-0,404	-0,152	-0,797	0,130	0,028	-0,059	0,023	0,146	-0,148	-1,410	-0,437	-0,713	-0,564	-0,555	-0,512	-0,313	-0,203	-1,169
9318	0,335	0,000	-0,161	-0,178	-0,169	0,102	-0,094	-0,106	-0,043	0,116	0,340	-0,089	-0,033	-0,145	-0,122	-0,057	-0,026	-0,132	0,079	0,134	-0,003	-0,068	-0,131	-0,003	-0,094	-0,149	-0,245	-0,038	-0,475	-0,227	-0,114	0,071	-0,124
3678	5,159	0,000	0,554	1,127	-0,390	-1,046	-1,010	-1,043	-0,458	0,029	1,427	0,198	-0,989	-1,709	-1,567	-0,845	-0,777	-1,619	-1,951	-1,887	-2,044	-1,956	-1,825	-1,480	-1,783	-0,253	0,053	-1,119	-1,421	-1,632	-1,140	-0,732	-0,680
0218	6,502	0,000	-0,158	-0,080	-0,344	-0,070	-0,065	-0,023	-0,030	-0,014	-0,116	-0,820	-0,515	-0,384	-0,124	-0,507	-0,331	0,288	-0,343	-0,374	-0,169	-0,301	-0,079	-0,102	-0,474	-0,075	-0,290	-0,682	-0,286	-0,505	-0,357	-0,406	-0,601
1439	3,908	0,000	-0,361	-0,034	-0,271	-0,127	-0,135	-0,124	-0,264	-0,161	-0,240	-0,363	-0,371	-0,120	0,072	-0,148	-0,250	-0,006	-0,511	-0,076	-0,064	-0,019	0,127	0,088	-0,790	0,193	0,127	0,468	-0,286	0,297	-0,204	-0,096	-0,219
6939	43,17	0,000	-0,450	-0,276	-0,655	-0,261	-0,324	-0,314	-0,373	-0,080	-0,183	-0,526	0,017	0,120	0,083	-0,340	-0,108	-0,135	-0,041	-0,140	-0,007	-0,320	-0,364	-0,354	-0,884	-0,245	-0,485	-0,138	-0,307	-0,338	-0,312	-0,169	-0,582
8804	0,307	0,000	-0,020	0,196	0,421	0,184	0,204	0,072	0,152	0,206	0,213	0,178	0,385	0,130	0,082	-0,084	-0,047	2,351	0,576	0,793	0,450	0,163	0,338	0,171	0,651	0,472	0,290	0,170	0,000	-0,017	-0,010	-0,210	0,097
0963	0,824	0,000	-0,352	-0,276	0,193	0,440	0,458	0,105	0,193	-0,183	-0,444	0,336	0,756	0,366	0,168	0,019	-0,111	-0,558	-0,708	0,211	-0,111	0,056	-0,051	0,468	0,223	0,050	-0,079	0,083	0,257	0,180	0,826	0,370	-0,268
0681	56,39	0,000	-1,362	-0,852	-0,395	0,095	0,013	0,133	0,034	0,106	-0,456	0,243	0,556	0,333	0,292	-0,120	-0,014	-0,672	-1,109	-0,227	0,105	0,194	0,427	0,196	-0,438	-0,135	-0,062	0,390	0,454	0,313	0,392	0,258	-0,040
4708	0,941	0,000	0,060	0,486	0,506	0,615	0,281	-0,089	-0,297	-0,276	-0,092	0,324	0,276	0,048	-0,102	-0,397	-0,360	0,158	-0,363	-0,009	-0,127	0,004	-0,036	-0,210	-0,502	0,023	-0,099	-0,027	-0,124	-0,316	-0,127	-0,253	-0,229
2259	3,471	0,000	-0,387	-0,023	0,041	-0,021	-0,202	-0,161	-0,047	0,085	-0,197	-0,200	-0,145	-0,289	-0,161	-0,241	-0,050	0,150	-0,222	-0,366	-0,282	-0,333	-0,080	-0,043	-0,166	-0,329	-0,430	-0,464	-0,556	-0,398	-0,170	-0,069	-0,297
0191	0,368	0,000	-0,045	0,181	0,829	0,396	0,155	0,066	0,097	-0,083	-0,014	-0,215	0,139	-0,027	0,139	0,188	-0,047	-0,100	0,149	0,219	0,170	-0,050	-0,052	-0,043	0,531	-0,054	-0,166	0,218	0,007	-0,135	0,022	0,125	0,099
2196	0,532	0,000	-0,192	-0,094	0,274	0,111	-0,087	-0,229	-0,381	-0,115	-0,297	-0,270	-0,077	-0,279	-0,204	-0,297	-0,346	-0,411	-0,217	-0,047	-0,197	-0,335	-0,325	-0,384	-0,184	-0,167	-0,136	0,045	-0,344	-0,220	-0,406	-0,283	-0,175
3914	0,954	0,000	-0,100	0,253	0,438	0,149	0,076	-0,068	-0,061	0,240	0,189	0,683	0,554	0,417	0,186	0,238	0,163	-0,128	0,085	0,245	0,108	0,240	0,250	-0,011	0,074	0,004	0,196	0,494	0,311	0,180	0,053	0,050	0,122
1607	1,748	0,000	-0,324	-0,446	-0,456	-0,199	-0,100	-0,134	-0,165	0,119	-0,263	-0,768	-0,435	-0,465	-0,565	-0,509	-0,271	0,327	-0,492	-0,066	-0,019	-0,127	-0,268	-0,122	0,001	0,088	-0,271	-0,661	-0,240	-0,464	-0,208	-0,255	-0,705
5381	6,764	0,000	-0,089	-0,234	-0,532	0,025	-0,066	-0,223	-0,361	-0,138	-0,017	0,082	0,413	0,377	0,255	-0,183	-0,170	-0,483	0,347	0,163	0,032	0,060	-0,176	-0,138	-0,676	-0,040	0,122	0,537	-0,007	0,167	-0,102	0,117	-0,395
0918	8,911	0,000	-0,393	-0,258	-0,551	-0,269	-0,158	0,009	0,141	0,234	-0,341	-0,823	-0,174	-0,231	0,053	0,154	0,388	0,331	-0,179	-0,345	-0,282	-0,439	-0,317	-0,111	-0,366	0,128	-0,391	-0,290	-0,308	-0,234	0,068	0,142	-0,013
8494	0,633	0,000	2,458	3,580	3,400	2,847	1,816	1,127	1,120	0,309	3,603	4,219	3,198	1,351	0,826	0,747	0,868	0,189	0,801	1,297	1,544	1,466	1,561	0,604	0,274	0,229	2,737	2,404	1,648	0,837	0,798	0,690	0,488
6553	7,48	0,000	0,083	-0,750	-0,912	-0,104	-0,135	-0,244	-0,180	0,028	-0,523	-0,179	0,366	0,421	0,154	-0,497	-0,327	-0,530	-0,066	-0,339	-0,329	-0,652	-0,732	-0,820	-0,561	-0,441	-0,478	-0,310	-0,149	-0,511	-0,252	-0,396	-0,782
7172	0,304	0,000	0,138	0,320	0,404	0,168	0,297	0,117	0,213	0,047	0,133	0,229	0,482	0,281	0,236	0,041	-0,052	-0,095	-0,275	0,163	-0,079	-0,138	0,094	0,154	0,849	0,228	-0,141	0,106	0,001	0,000	0,468	0,224	-0,043
3783	6,24	0,000	-0,187	-0,134	-0,127	0,178	0,120	0,295	0,458	0,062	-0,409	-0,437	-0,234	-0,122	-0,176	0,086	0,162	-0,030	-0,511	-0,143	-0,227	-0,336	-0,316	0,045	0,221	-0,126	-0,281	-0,606	-0,036	-0,354	0,042	0,013	-0,233
8522	1,29	0,000	-0,062	0,091	0,563	0,048	0,267	-0,103	-0,275	0,032	0,095	-0,281	-0,073	-0,234	-0,091	-0,077	-0,152	-0,016	-0,069	0,285	-0,075	-0,077	0,082	-0,047	0,383	-0,029	-0,103	-0,247	-0,120	-0,427	-0,029	-0,064	-0,088
2628	1,207	0,000	-0,222	0,004	0,057	0,117	-0,104	-0,288	-0,123	0,431	0,500	-0,050	0,250	-0,057	-0,306	-0,103	0,079	0,456	0,214	0,236	0,167	0,141	-0,165	0,053	0,246	0,142	0,233	-0,339	-0,383	-0,506	-0,213	-0,100	-0,302
2333	0,888	0,000	0,028	-0,207	-0,112	-0,040	-0,099	-0,110	0,131	0,265	-0,080	-0,183	-0,153	-0,003	0,117	-0,095	0,065	-0,057	0,045	0,012	0,045	-0,229	-0,213	0,003	0,228	-0,143	-0,147	-0,229	-0,210	-0,353	0,103	0,022	-0,088
6805	0,387	0,000	-0,601	-0,496	-0,157	-0,760	-0,627	-0,890	-0,924	0,258	-0,464	-0,581	-0,384	-0,251	-0,483	-0,528	-0,532	1,989	0,360	-0,257	-0,126	-0,666	-0,612	-0,754	-0,370	0,308	-0,733	-0,363	-0,654	-0,763	-0,532	-0,729	-0,661
8906	4,31	0,000	-0,062	0,201	-0,482	-0,330	-0,355	-0,250	-0,139	0,022	0,402	0,484	0,026	-0,167	-0,045	-0,197	-0,229	-1,411	-0,409	-0,612	-0,831	-1,036	-0,895	-0,940	-1,414	-0,588	-0,406	-0,382	-0,806	-0,708	-0,700	-0,542	-0,525
3674	2,519	0,000	-0,127	-0,183	0,025	-0,001	-0,222	-0,259	-0,436	-0,341	-0,269	0,238	0,152	0,035	-0,122	-0,007	-0,131	0,116	0,122	-0,006	-0,050	0,083	0,196	-0,033	-0,033	-0,116	0,088	0,267	-0,185	0,257	-0,239	-0,040	0,083
1977	3,471	0,000	-0,045	0,158	0,379	-0,014	-0,043	-0,041	0,127	0,208	0,160	-0,077	-0,094	-0,141	-0,123	-0,095	-0,027	0,130	-0,075	0,047	0,063	-0,192	-0,122	-0,062	0,233	0,149	0,077	-0,124	0,037	-0,171	0,146	0,032	-0,003
7239	0,615	0,000	-0,192	0,189	0,355	0,262	0,181	0,295	0,375	-0,011	-0,073	-0,110	0,016	0,050	-0,128	-0,162	0,032	0,260	-0,087	0,007	-0,077	-0,029	0,209	0,274	0,373	0,109	-0,041	-0,374	-0,034	-0,178	0,245	0,094	0,000
0003	1,285	0,000	-0,386	-0,011	0,269	0,032	-0,001	-0,031	-0,034	0,136	0,083	0,293	0,152	0,106	0,077	-0,094	0,223	0,054	0,038	0,105	0,095	0,016	0,035	0,218	0,083	0,233	0,144	0,278	0,340	0,209	0,327	0,347	0,221
7749	0,185	0,000	-0,088	0,086	0,322	0,171	-0,040	0,034	0,010	-0,024	0,238	0,234	0,331	0,109	0,023	0,128	0,133	0,003	0,051	0,152	0,158	-0,006	0,042	-0,048	0,147	0,112	0,009	0,236	0,236	-0,062	0,173	0,003	0,031
2305	0,333	0,000	-0,075	0,160	0,353	0,292	0,211	0,285	0,336	0,044	0,360	-0,174	-0,261	-0,081	0,201	0,218	0,144	0,488	0,171	0,029	0,136	-0,059	0,094	0,409	0,292	0,226	0,138	-0,091	0,102	0,154	0,375	0,245	0,038
2360	4,137	0,000	-0,234	0,035	-0,144	0,086	0,173	0,357	0,552	-0,044	0,000	-0,257	-0,445	-0,360	-0,379	-0,037	-0,147	0,099	-0,087	-0,031	-0,116	-0,227	-0,181	0,149	0,304	-0,051	-0,297	-0,776	-0,302	-0,365	-0,048	0,080	-0,083
8709	3,726	0,000	0,193	0,095	-0,207	0,097	-0,068	-0,118	-0,192	-0,322	0,194	0,326	0,300	0,327	0,125	-0,192	-0,189	-0,500	0,639	0,253	-0,280	-0,080	-0,176	-0,325	-0,247	-0,317	-0,085	0,102	-0,124	-0,054	-0,167	-0,106	-0,287
8241	6,265	0,000	0,023	0,521	0,544	0,759	0,419	0,559	0,626	0,127	0,537	0,884	0,946	0,837	0,462	0,571	0,396	0,478	0,219	0,269	0,311	0,593	0,788	0,563	0,071	0,444	0,699	0,842	0,886	0,723	0,434	0,648	0,513
7918	1,299	0,000	-0,080	-0,099	-0,185	-0,052	0,105	-0,183	-0,114	0,069	0,035	0,022	0,083	0,160	-0,708	-0,399	-0,323	0,272	-0,027	-0,077	-0,492	-0,144	-0,418	-0,324	-0,550	0,313	0,025	-0,227	0,071	-0,140	-0,102	-0,208	-0,549
0709	1,414	0,000	0,742	0,139	-0,558	-0,480	-0,358	-0,606	-0,656	0,047	0,383	0,584	0,494	0,494	-0,699	-0,660	-0,574	-0,131	0,997	0,311	-0,072	-0,376	-0,490	-0,491	-1,295	-0,141	-0,051	0,180	-0,153	-0,436	-0,673	-0,490	-0,974
8822	1,076	0,000	-0,271	0,189	0,347	0,180	0,120	0,152	0,116	0,141	0,194	0,183	0,193	0,154	0,045	0,062	0,136	-0,188	-0,052	0,150	0,167	0,228	0,346	0,246	0,240	-0,047	0,150	0,122	0,236	0,032	0,134	0,203	0,214
8149	0,629	0,000	0,013	0,155	0,320	-0,080	0,044	-0,123	-0,162	0,160	0,109	-0,179	0,009	-0,014	-0,154	-0,167	-0,051	-0,122	0,454	0,290	0,136	0,173	0,026	0,125	0,083	-0,176	-0,167	-0,420	-0,149	-0,323	-0,110	-0,167	-0,185
4612	7,438	0,000	0,626	0,022	-0,328	0,014	0,007	-0,065	-0,059	0,155	0,258	0,565	0,419	0,214	-0,096	-0,401	-0,170	-0,516	0,548	0,340	0,331	-0,193	-0,419	-0,021	0,085	-0,233	0,122	0,066	0,329	-0,169	0,246	0,060	-0,207
4688	6,635	0,000	-0,036	0,281	-0,047	0,091	0,032	0,114	0,112	-0,100	-0,148	-0,654	-0,323	-0,229	-0,324	-0,282	-0,140	-0,240	-0,205	-0,108	-0,058	-0,328	-0,223	-0,100	0,056	-0,236	-0,374	-0,532	-0,242	-0,539	0,004	-0,054	-0,069
6358	2,49	0,000	-0,210	0,213	0,409	-0,036	-0,044	-0,070	-0,147	0,183	0,388	0,079	0,088	0,167	-0,075	0,026	-0,064	0,320	0,180	0,117	0,216	0,020	0,201	0,171	-0,037	0,250	0,128	0,209	0,016	-0,198	0,025	0,241	0,039
7490	4,167	0,000	-0,475	-0,329	-0,058	-0,064	-0,037	-0,083	-0,271	-0,207	-0,335	-0,148	-0,138	-0,024	-0,095	-0,131	-0,283	-0,189	0,094	0,128	-0,010	0,056	0,034	-0,138	-0,180	-0,195	-0,308	0,037	-0,151	-0,080	-0,188	-0,127	-0,147
5113	0,52	0,000	-0,154	0,178	1,458	0,502	0,083	0,297	0,219	0,088	0,069	-0,288	0,223	-0,037	0,045	0,173	-0,081	0,139	0,119	0,446	0,293	-0,048	-0,034	-0,127	0,727	-0,088	-0,267	0,017	0,621	-0,333	-0,044	-0,104	-0,079
5421	0,768	0,000	-0,579	-0,345	0,322	0,198	0,019	-0,199	-0,308	-0,376	-0,279	-0,569	-0,169	-0,349	0,122	0,122	0,003	-0,092	-0,050	0,117	-0,031	-0,058	-0,048	-0,157	-0,441	0,144	-0,048	-0,727	-0,356	-0,188	-0,108	-0,250	-0,331
5250	4,829	0,000	-0,906	-0,522	-0,249	-0,434	-0,309	-0,269	-0,440	-0,316	-0,924	-0,797	-0,877	-0,576	-0,141	-0,185	-0,356	0,198	-0,364	-0,189	-0,279	-0,407	-0,403	-0,081	-0,275	0,154	-0,407	-0,172	-0,887	-0,274	-0,376	-0,070	-0,214
7787	3,217	0,000	-0,751	-0,160	-0,179	-0,127	-0,123	-0,009	-0,091	-0,162	-0,077	0,302	0,147	0,295	0,020	0,238	-0,118	0,154	-0,140	-0,075	-0,208	0,167	0,032	0,016	-0,240	0,054	-0,026	0,432	0,007	0,411	-0,048	0,286	-0,068
6763	0,983	0,000	-0,235	-0,157	0,134	0,006	-0,170	-0,135	-0,179	-0,110	-0,038	0,086	0,017	0,004	-0,305	-0,246	-0,374	0,537	-0,148	-0,111	-0,276	0,069	0,194	-0,107	-0,572	0,519	0,295	0,405	0,141	0,292	-0,144	-0,160	0,026
1137	0,609	0,000	-0,367	0,133	0,346	0,133	0,125	0,028	0,201	0,138	0,569	0,260	0,379	0,597	0,214	0,565	0,419	0,246	-0,171	-0,010	-0,019	0,318	0,209	0,131	-0,141	0,250	0,340	-0,205	0,147	0,262	0,122	0,057	-0,050
5833	0,544	0,000	-0,373	0,062	0,531	0,246	0,315	0,120	0,331	0,238	0,715	0,413	0,544	0,565	-0,152	0,715	0,510	0,286	-0,192	0,047	-0,066	0,474	0,209	0,255	-0,031	0,472	0,646	0,095	0,396	0,404	0,184	0,470	-0,030
9093	1,835	0,000	-0,122	0,390	0,591	0,224	0,318	0,302	0,584	0,293	0,655	0,602	0,346	0,608	0,147	0,550	0,405	0,152	-0,148	0,152	0,125	0,510	0,147	0,258	0,186	0,419	0,297	0,398	0,602	0,474	0,234	0,563	0,358
4186	7,49	0,000	0,218	0,108	-0,686	-0,229	-0,010	0,357	0,537	-0,036	0,464	0,241	0,102	0,355	-0,347	0,299	0,201	0,079	0,364	0,379	0,371	0,379	0,168	0,245	0,353	0,069	0,175	-0,381	0,313	0,139	0,054	0,405	0,017
8248	1,16	0,000	-0,156	0,022	-0,592	0,025	0,181	0,269	0,265	0,146	0,550	0,527	0,635	0,725	0,116	0,606	0,452	0,071	-0,144	0,213	0,111	0,523	0,383	0,304	0,160	0,299	0,521	0,272	0,798	0,761	0,260	0,597	0,366
8277	2,222	0,000	0,544	0,219	-1,397	0,377	0,149	0,255	0,157	-0,227	0,464	0,860	1,023	1,074	0,302	0,766	0,344	-0,544	0,913	0,533	0,336	0,322	0,142	0,102	0,003	-0,207	0,537	0,671	0,548	0,921	0,285	0,488	0,317
8602	1,23	0,000	-0,352	-0,561	-0,340	0,103	-0,114	-0,047	0,082	-0,016	-0,151	-0,353	-0,089	0,069	0,105	0,004	0,419	0,286	-0,205	-0,253	-0,230	-0,091	-0,023	-0,102	-1,034	0,460	-0,132	0,028	0,066	0,071	0,390	0,498	-0,292
2562	0,62	0,000	-0,247	-0,354	-0,283	0,357	0,048	-0,026	0,097	-0,207	0,028	0,117	0,139	0,077	0,133	-0,263	0,025	-0,076	-0,020	0,003	-0,095	0,188	0,213	0,079	-0,753	-0,102	-0,621	0,042	-0,080	0,041	0,066	-0,059	-0,367
9274	3,14	0,000	-0,120	-0,403	-0,540	-0,050	0,077	-0,157	0,175	0,068	-0,127	-0,247	-0,068	0,114	-0,033	-0,523	-0,147	-0,205	-0,296	-0,350	-0,134	-0,054	0,009	-0,011	-0,897	-0,103	-0,524	-0,621	0,234	-0,382	0,051	-0,085	-1,085
3712	6,217	0,000	0,265	-0,310	-1,307	-0,024	-0,096	-0,664	-0,264	-0,467	-0,692	-1,225	-0,402	-0,236	-0,251	-1,104	-0,750	-0,753	0,209	-0,517	-0,580	-1,103	-1,085	-0,953	-1,953	-0,828	-1,425	-1,142	-0,664	-0,901	-0,514	-1,047	-1,706
