GeneID,"absolute expression, parental strain t=0 (arbitrary units)",wt t=0,wt t=10,wt t=20,wt t=30,wt t=45,wt t=60,wt t=90,wt t=120,tfA-del t=0,tfA-del t=10,tfA-del t=20,tfA-del t=30,tfA-del t=45,tfA-del t=60,tfA-del t=90,tfA-del t=120,tfB-del t=0,tfB-del t=10,tfB-del t=20,tfB-del t=30,tfB-del t=45,tfB-del t=60,tfB-del t=90,tfB-del t=120,tfC-del t=0,tfC-del t=10,tfC-del t=20,tfC-del t=30,tfC-del t=45,tfC-del t=60,tfC-del t=90,tfC-del t=120
8220,2.967,0.0,-0.782,-0.737,-0.708,-0.174,-0.24,-0.253,-0.371,-0.214,-0.837,-0.664,-0.487,-0.257,0.146,-0.379,-0.290,0.025,0.059,-0.36,-0.271,-0.045,0.112,0.17,-0.946,-0.115,-0.717,-0.418,-0.36,0.178,0.037,-0.096,-0.126
719,9.518,0.0,0.278,-0.474,-0.605,0.114,0.054,0.045,0.248,-0.096,-0.115,-0.115,-0.096,0.068,0.131,-0.513,-0.166,-0.308,0.331,0.026,0.173,-0.308,-0.212,-0.072,-0.504,-0.354,-0.324,-0.636,-0.009,-0.239,0.037,-0.076,-0.241
256,7.671,0.0,-0.098,-0.244,-0.337,0.105,0.194,-0.033,-0.2,0.122,-0.130,0.026,-0.034,-0.045,0.171,-0.430,-0.333,-0.202,-0.292,-0.51,-0.525,-0.483,-0.294,-0.103,-0.89,-0.055,-0.467,-0.872,-0.239,-0.349,-0.157,-0.305,-0.546
909,0.351,0.0,0.054,0.243,0.246,0.373,0.637,0.154,-0.024,0.079,0.293,0.004,0.199,0.189,0.079,0.409,0.183,0.333,0.569,0.492,0.425,0.417,0.411,0.318,0.108,-0.004,0.062,-0.095,0.086,0.062,0.18,0.276,-0.017
5921,0.298,0.0,0.035,0.022,0.385,-0.041,-0.104,0.02,0.122,-0.073,0.229,0.009,0.072,0.175,0.056,0.001,0.028,-0.102,0.152,0.091,0.028,0.044,0.1,-0.158,-0.027,-0.085,0.147,0.042,0.196,0.019,-0.019,0.147,0.221
5989,1.445,0.0,-0.608,-0.644,-0.048,-0.431,-0.49,-0.337,-0.499,0.233,-0.714,-0.655,-0.816,-0.569,-0.652,-0.703,-0.765,1.766,0.293,0.502,0.834,1.175,1.095,0.561,0.267,0.821,0.47,0.037,0.203,-0.081,-0.655,-0.495,-0.577
2613,1.295,0.0,-0.647,-0.477,-1.087,-0.43,-0.368,-0.187,-0.458,-0.438,-0.998,-1.063,-0.792,-0.103,-0.322,-0.437,-0.331,0.158,-0.641,-0.756,-0.581,-0.594,-0.297,0.013,0.216,-0.114,-0.775,-0.677,-0.457,0.091,-0.271,-0.034,-0.072
1487,0.62,0.0,-0.428,0.042,-0.506,-0.095,-0.064,0.029,-0.158,-0.132,0.127,0.181,-0.131,0.510,-0.003,0.279,0.335,-0.236,-0.294,-0.1,-0.107,-0.029,-0.058,0.125,-0.156,0.189,-0.041,-0.07,0.189,0.492,-0.1,0.434,0.099
5768,3.938,0.0,-0.308,-0.249,-1.08,-0.296,-0.339,-0.299,-0.547,-0.217,0.092,0.138,-0.098,0.470,-0.115,0.079,-0.043,-0.135,0.154,0.229,0.035,0.068,0.019,-0.18,-0.157,0.421,-0.016,0.127,0.016,0.203,-0.37,0.088,-0.019
6366,0.381,0.0,-0.23,-0.213,-0.24,-0.055,-0.007,0.191,0.053,-0.118,-0.231,-0.224,-0.327,-0.116,0.042,-0.094,-0.016,-0.267,0.119,-0.081,-0.023,-0.169,-0.072,-0.193,-0.11,-0.068,-0.432,-0.184,-0.335,-0.41,-0.05,-0.087,0.023
8821,0.465,0.0,-0.181,-0.127,-0.057,0.072,-0.011,0.051,-0.179,-0.108,-0.197,-0.386,0.037,-0.081,0.083,-0.139,-0.315,-0.263,-0.023,-0.115,0.196,-0.183,-0.003,-0.088,-0.091,-0.185,-0.245,-0.149,-0.273,-0.368,-0.087,-0.287,-0.18
7343,14.43,0.0,-0.463,-0.617,-0.353,-0.295,-0.297,-0.704,-0.62,-0.219,-0.069,-0.149,0.050,-0.227,0.026,-0.891,-0.432,-0.482,0.042,-0.366,-0.111,-0.16,-0.011,-0.301,-2.025,-0.33,-0.791,-0.246,-0.495,-0.443,-0.365,-0.193,-0.439
8783,1.167,0.0,-0.62,-0.684,-0.823,-0.281,-0.363,-0.428,-0.55,0.173,-0.207,0.039,-0.100,-0.138,0.037,-0.696,-0.421,-0.02,0.004,-0.49,-0.098,-0.178,-0.05,-0.147,-1.228,-0.175,-0.385,-0.282,-0.33,-0.312,-0.422,-0.268,-0.385
3374,0.339,0.0,0.114,-0.144,-0.3,0.059,-0.083,0.292,-0.095,-0.185,-0.317,-0.179,-0.076,-0.130,0.082,-0.275,-0.148,-0.261,0.016,0.045,0.105,-0.051,0.191,0.102,-0.19,0.057,-0.089,-0.024,0.209,-0.238,-0.111,-0.066,-0.048
4978,0.409,0.0,-0.215,-0.242,-0.181,-0.064,-0.023,-0.021,-0.03,0.147,-0.249,-0.353,0.065,0.144,-0.156,-0.357,-0.245,-0.185,-0.185,-0.297,-0.202,0.095,0.085,0.157,-0.139,0.12,-0.227,-0.306,0.216,-0.262,-0.079,-0.075,-0.009
115,2.39,0.0,-0.656,-0.537,-0.614,-0.076,-0.128,-0.077,-0.111,-0.130,-0.102,-0.390,0.083,0.218,0.160,-0.189,0.003,0.16,-0.506,-0.72,-0.535,-0.49,-0.346,-0.19,-0.719,0.105,-0.185,0.013,-0.134,-0.073,0.065,0.15,-0.087
7698,5.782,0.0,-0.575,-0.183,-0.22,0.327,0.238,0.272,0.347,0.069,-0.205,-0.188,-0.103,0.355,0.474,0.112,0.335,-0.08,-0.371,-0.387,-0.219,-0.084,0.206,0.381,-0.387,0.062,-0.283,0.147,0.158,0.269,0.342,0.472,0.456
2831,2.36,0.0,-0.883,-0.851,-1.013,-0.47,-0.45,-0.508,-0.857,-0.556,-0.901,-0.812,-0.905,-0.504,-0.376,-0.722,-0.758,-0.214,-0.439,-0.46,-0.631,-0.715,-0.521,-0.28,-1.246,-0.287,-0.814,-0.445,-0.898,-0.42,-0.693,-0.497,-0.555
5359,0.615,0.0,0.02,-0.166,-0.322,0.092,0.045,-0.047,-0.118,0.302,0.278,0.016,0.302,0.508,0.229,-0.061,-0.066,0.08,0.037,0.004,0.234,0.171,0.245,0.16,-0.153,-0.064,0.173,0.1,0.327,0.111,0.125,0.041,0.134
6428,0.668,0.0,0.563,0.484,0.125,0.322,0.219,0.213,0.243,0.099,0.488,0.258,0.286,0.370,0.109,0.056,0.066,0.25,0.502,0.423,0.559,0.364,0.462,0.386,0.498,-0.124,0.223,-0.106,0.152,-0.151,0.17,0.134,0.128
2082,8.075,0.0,0.016,0.336,0.315,0.754,0.368,0.299,0.214,-0.004,-0.276,-0.352,-0.041,-0.179,-0.557,-0.088,-0.013,-0.126,-0.31,-0.099,-0.016,-0.497,-0.419,-0.245,0.099,-0.5,-0.365,-0.969,-0.345,-0.824,-0.208,-0.017,0.112
8407,0.871,0.0,-0.228,0.022,0.1,0.016,-0.061,0.009,0.06,0.056,0.056,0.286,0.080,0.304,0.097,0.191,0.171,0.071,-0.131,-0.016,0.063,0.216,0.114,0.204,-0.037,-0.089,0.233,0.162,0.08,0.095,0.165,0.353,0.46
3131,0.715,0.0,-0.089,-0.128,0.038,0.029,-0.03,0.054,-0.044,-0.131,-0.230,0.012,-0.116,-0.058,-0.029,-0.010,-0.024,-0.183,-0.349,-0.336,-0.3,-0.215,-0.08,0.077,-0.371,-0.029,0.031,0.006,0.003,0.009,-0.192,0.054,0.092
8159,2.484,0.0,0.47,0.265,-0.163,-0.048,-0.148,-0.203,-0.276,-0.144,0.060,0.320,0.276,0.335,0.089,-0.130,-0.014,-0.676,0.173,-0.366,-0.567,-0.744,-0.631,-0.409,-0.817,-0.066,0.199,0.167,-0.114,-0.057,-0.054,0.007,0.091
9227,34.28,0.0,0.1,-0.134,-0.607,-0.047,-0.16,-0.265,-0.309,-0.239,-0.062,-0.371,-0.047,0.204,-0.116,-0.370,-0.218,-0.638,0.039,0.226,0.188,-0.031,-0.174,-0.251,-0.194,-0.257,-0.263,-0.281,-0.141,-0.354,-0.011,-0.195,-0.336
1810,0.62,0.0,0.344,-0.273,-0.547,0.13,0.283,0.032,0.037,0.175,0.223,0.606,0.556,0.402,0.320,0.035,0.150,-0.445,0.444,0.295,0.13,-0.123,-0.027,0.248,-0.007,-0.283,0.079,-0.065,0.168,0.234,0.48,0.407,0.309
8642,1.614,0.0,0.028,0.103,-0.642,-0.05,-0.166,-0.224,-0.076,0.041,0.685,0.198,0.133,0.138,0.077,-0.119,-0.136,-0.374,0.366,0.281,0.17,0.405,0.392,0.069,-0.484,-0.32,0.095,0.421,0.035,0.108,-0.099,-0.003,0.223
9087,1.247,0.0,-0.395,-0.132,-0.055,0.066,-0.057,-0.119,-0.147,0.123,0.189,0.250,0.304,0.265,0.203,0.088,0.025,0.255,-0.092,-0.034,0.053,0.333,0.456,0.144,-0.158,0.039,0.16,0.565,0.083,0.198,-0.111,0.069,0.196
1842,0.205,0.0,-0.054,0.103,-0.062,0.128,0.08,0.091,-0.092,-0.136,-0.198,-0.058,0.035,0.038,-0.011,-0.017,-0.128,-0.04,-0.023,0.009,-0.051,-0.147,-0.058,-0.037,-0.145,-0.166,-0.026,0.038,-0.098,-0.134,-0.072,-0.127,-0.052
3244,0.394,0.0,0.082,0.119,-0.126,0.176,-0.188,-0.016,-0.079,-0.127,0.373,0.243,0.236,0.155,0.149,0.026,-0.175,0.047,0.048,0.034,0.074,0.035,0.031,0.154,-0.194,-0.115,0.252,0.218,0.065,0.019,-0.024,0.051,0.198
535,2.214,0.0,-0.231,-0.037,-0.566,-0.222,-0.27,-0.428,-0.366,-0.084,0.031,-0.269,-0.205,-0.308,-0.410,-0.449,-0.269,-0.329,-0.382,-0.469,-0.436,-0.496,-0.581,-0.377,-0.611,-0.075,-0.158,-0.373,-0.35,-0.7,-0.339,-0.275,-0.161
11,0.919,0.0,-0.194,0.048,-0.308,-0.124,-0.274,-0.289,-0.122,-0.047,0.131,-0.303,-0.162,-0.122,-0.092,-0.202,-0.076,-0.069,-0.292,-0.195,-0.213,-0.174,0.028,-0.102,-0.007,0.019,0.094,-0.052,-0.068,-0.229,-0.073,-0.052,0.02
2942,3.247,0.0,0.069,-0.308,-0.771,-0.189,-0.289,-0.258,-0.349,-0.257,-0.144,0.042,0.191,0.678,0.346,-0.070,-0.157,-0.415,0.288,-0.414,-0.209,-0.32,-0.422,-0.562,-1.045,-0.313,0.047,0.432,0.105,0.178,-0.052,0.026,0.004
8865,4.436,0.0,-0.277,-0.214,-0.481,-0.009,-0.066,0.045,0.023,0.059,-0.241,-0.259,-0.300,-0.003,0.214,-0.132,0.158,0.089,-0.172,-0.469,-0.434,-0.43,-0.233,-0.01,-0.604,-0.145,-0.333,-0.548,-0.358,-0.134,0.071,0.065,0.105
7257,4.744,0.0,-0.312,-0.313,-0.471,0.091,0.123,0.082,0.014,-0.145,-0.486,-0.152,-0.136,0.218,0.201,-0.041,0.023,-0.561,-0.392,-0.438,-0.497,-0.38,-0.1,0.001,-0.463,-0.489,-0.374,-0.308,-0.103,-0.033,0.213,0.155,-0.151
5110,4.822,0.0,-0.822,-0.57,-0.698,-0.127,-0.112,-0.094,-0.397,-0.658,-1.712,-1.179,-1.989,-0.965,-0.441,-0.632,-0.526,-0.417,-0.539,-0.793,-1.201,-1.315,-0.791,-0.027,-0.465,-0.812,-1.801,-1.741,-1.258,-0.297,-0.225,-0.34,-0.558
7848,3.128,0.0,0.211,0.068,-0.192,0.069,-0.034,-0.044,0.045,-0.073,-0.158,-0.069,-0.013,0.324,-0.057,0.076,0.031,-0.478,-0.068,-0.103,-0.247,-0.03,-0.034,-0.225,-0.582,-0.009,0.304,0.106,0.103,-0.072,0.125,0.131,0.271
1895,10.24,0.0,-0.452,-0.367,-0.126,-0.02,-0.161,-0.249,-0.252,-0.076,-0.386,0.014,-0.038,0.108,0.001,-0.210,-0.143,-0.217,-0.363,-0.333,-0.325,-0.234,-0.128,-0.288,-0.506,-0.048,0.119,0.076,-0.157,-0.029,-0.416,-0.077,-0.01
8455,1.376,0.0,-0.149,-0.629,-0.283,-0.366,-0.424,-0.305,-0.44,-0.006,-0.385,-0.654,-0.645,-0.670,-0.817,-0.566,-0.577,-0.363,-0.425,-0.257,-0.617,-0.726,-0.578,-0.393,-0.075,-0.24,-0.257,-0.786,-0.523,-0.838,-0.683,-0.594,-0.315
2225,0.289,0.0,0.026,0.076,1.276,0.446,0.163,0.208,-0.027,0.020,-0.199,-0.099,0.016,0.060,0.142,0.085,-0.064,-0.162,0.051,0.13,0.181,-0.083,0.01,-0.004,0.935,-0.03,0.088,-0.066,0.655,-0.094,0.034,-0.115,0.134
297,7.389,0.0,0.066,0.245,0.006,0.06,0.016,-0.135,0.032,-0.085,0.262,-0.026,-0.273,-0.149,1.340,-0.257,-0.262,0.006,-0.052,-0.031,0.034,0.077,0.302,-0.1,0.088,-0.062,0.12,-0.252,-0.184,-0.352,-0.257,-0.23,-0.262
5024,5.111,0.0,-0.22,0.001,-0.223,-0.215,-0.176,0.026,-0.087,0.105,0.178,-0.076,-0.516,-0.256,0.062,0.001,0.146,-0.04,0.142,-0.036,-0.007,-0.367,-0.194,0.031,-0.259,0.106,0.044,-0.23,-0.614,-0.103,0.274,0.29,0.103
5469,3.697,0.0,0.496,-0.135,-0.148,-0.12,-0.202,-0.293,-0.25,-0.292,-0.051,-0.371,-0.341,0.034,-0.051,-0.432,-0.306,-0.283,0.546,0.165,0.17,-0.376,-0.37,-0.235,-0.234,-0.621,-0.436,-0.83,-0.829,-0.817,-0.498,-0.7,-0.966
4953,11.56,0.0,-0.123,0.038,0.335,0.86,0.718,0.924,1.171,0.272,-0.107,0.565,0.660,0.811,0.486,0.458,0.540,-0.315,-0.241,-0.169,-0.03,0.072,0.3,0.742,0.819,-0.139,0.379,0.023,0.653,0.381,0.667,0.591,0.324
4958,6.609,0.0,-0.372,-0.128,-0.314,-0.148,-0.051,0.086,0.083,0.045,-0.092,-0.026,-0.011,0.286,-0.138,-0.135,0.001,0.088,-0.477,-0.441,-0.367,-0.381,-0.415,-0.277,-0.671,0.079,0.044,-0.043,-0.128,0.051,0.065,0.106,0.295
8339,0.723,0.0,-0.296,0.272,0.413,0.079,-0.065,-0.108,-0.454,-0.316,0.260,0.466,0.186,0.299,0.112,-0.258,-0.331,-0.348,0.041,0.105,0.189,-0.001,-0.05,0.031,0.375,-0.239,0.15,0.194,0.265,0.125,0.262,0.009,-0.143
5872,1.617,0.0,-0.027,0.442,0.529,0.1,0.037,-0.013,-0.524,-0.393,0.241,0.292,-0.299,-0.250,-0.349,0.082,-0.147,-0.287,-0.29,-0.069,-0.043,0.019,-0.094,-0.244,-0.204,-0.219,-0.029,0.013,-0.052,0.095,-0.077,0.162,0.069
7471,0.829,0.0,0.134,1.515,1.949,2.482,2.932,2.776,1.608,-0.418,0.778,2.617,1.911,2.053,1.786,1.114,1.258,-0.417,0.088,0.178,0.464,1.694,1.68,1.868,0.911,-0.288,0.732,0.725,1.527,2.265,2.127,1.621,0.9
626,1.407,0.0,-0.565,-0.163,0.181,0.077,-0.161,0.068,-0.188,-0.231,-0.720,-0.533,-0.466,-0.209,-0.139,0.063,-0.391,-0.152,-0.262,-0.079,-0.02,0.063,0.007,-0.244,-0.421,0.02,0.066,0.362,-0.295,-0.041,-0.293,-0.07,0.048
5154,1.156,0.0,-0.251,0.13,0.102,-0.045,-0.021,0.18,0.127,0.173,0.012,-0.231,-0.193,-0.037,-0.143,-0.054,-0.054,0.019,-0.34,-0.301,-0.215,-0.189,0.095,0.023,0.037,-0.188,0.102,-0.122,-0.152,-0.233,-0.257,-0.004,0.16
568,0.205,0.0,0.039,0.089,0.766,0.248,0.031,0.188,0.147,-0.062,-0.092,-0.070,0.176,0.236,0.241,0.234,-0.038,0.029,0.158,0.223,0.276,0.014,0.117,-0.023,0.346,0.057,0.014,0.047,0.306,-0.043,0.079,0.056,0.306
8695,0.166,0.0,0.128,0.044,0.405,0.163,0.162,0.186,0.1,-0.034,0.059,-0.145,0.142,0.274,0.248,0.293,-0.026,0.057,0.127,0.274,0.136,0.032,-0.024,-0.068,0.039,-0.014,0.05,0.17,0.059,-0.051,0.119,0.122,0.134
8858,1.192,0.0,-0.11,0.038,0.079,0.012,-0.036,-0.207,-0.134,-0.149,-0.076,0.097,0.059,0.285,-0.010,-0.154,-0.085,-0.176,-0.115,-0.052,0.112,0.119,-0.058,0.009,-0.138,0.068,0.299,0.286,0.193,0.053,0.035,0.077,0.288
3805,0.788,0.0,0.158,0.327,0.168,-0.001,0.063,0.016,-0.044,0.022,0.662,0.285,-0.100,0.131,0.381,0.001,-0.034,-0.419,0.026,-0.085,0.014,0.012,-0.088,-0.04,0.234,-0.152,0.36,0.29,-0.076,-0.138,-0.135,0.017,0.068
645,8.118,0.0,-0.253,0.092,-0.209,-0.024,0.109,-0.052,0.038,-0.220,-0.302,-0.361,-0.219,0.041,-0.362,-0.552,-0.438,0.167,-0.249,-0.214,-0.073,-0.007,0.15,0.134,0.006,-0.112,-0.275,-0.501,-0.118,-0.317,-0.296,-0.317,-0.445
6959,3.428,0.0,-0.299,-0.081,0.281,-0.076,-0.21,-0.112,-0.179,-0.209,0.028,-0.224,-0.397,-0.169,-0.208,-0.302,-0.337,-0.335,-0.332,-0.152,-0.1,-0.276,-0.22,-0.296,0.053,-0.258,-0.176,-0.141,-0.258,-0.286,-0.167,-0.065,-0.178
1511,5.002,0.0,0.427,-0.077,-0.443,-0.024,-0.268,-0.092,-0.391,-0.180,0.009,0.253,0.057,0.500,0.154,-0.130,-0.309,-0.418,0.425,0.039,-0.116,-0.238,-0.205,-0.152,-0.587,-0.43,-0.077,0.001,-0.153,0.117,-0.179,-0.174,-0.188
3145,7.901,0.0,-0.654,-0.431,-0.14,0.091,0.184,0.229,0.221,-0.392,-1.233,-0.786,-0.846,-0.119,-0.077,-0.115,0.020,0.072,-0.915,-0.682,-0.635,-0.538,-0.255,0.504,0.388,-0.066,-0.549,-0.725,-0.434,0.128,0.344,0.208,0.06
684,0.556,0.0,0.201,0.852,0.293,-0.223,-0.249,-0.273,-0.27,0.306,1.639,0.884,-0.281,-0.165,-0.203,-0.139,-0.203,-0.529,-0.411,-0.268,-0.05,-0.099,-0.167,-0.193,-0.017,-0.033,0.521,0.226,-0.131,-0.179,-0.299,-0.043,0.17
7433,3.118,0.0,-0.469,-0.197,-0.36,-0.095,0.012,-0.214,-0.337,-0.353,-0.303,-0.229,-0.522,-0.111,-0.156,-0.246,-0.360,0.139,-0.411,-0.058,-0.052,0.154,0.219,0.066,-0.055,-0.104,0.175,-0.331,-0.065,0.285,-0.092,-0.165,-0.404
8027,0.55,0.0,-0.287,-0.149,0.529,0.086,0.083,0.209,-0.228,-0.227,-0.057,-0.375,-0.480,0.010,-0.106,-0.026,-0.193,-0.047,-0.303,-0.331,-0.333,-0.03,0.092,0.133,-0.136,-0.11,-0.131,-0.203,0.031,0.347,-0.026,0.165,0.068
109,4.205,0.0,0.209,0.209,-0.059,0.044,0.009,-0.048,-0.281,0.123,0.559,0.919,0.642,0.919,0.360,0.336,-0.057,-0.466,0.873,0.561,0.329,0.274,0.035,-0.208,-0.422,0.146,0.593,0.671,0.565,0.478,0.029,0.344,-0.023
3056,5.897,0.0,-0.481,-0.05,-0.179,-0.143,-0.036,0.209,0.144,0.436,0.257,-0.057,0.253,0.349,0.176,0.095,0.245,0.108,-0.456,-0.447,-0.332,-0.104,-0.197,-0.523,-0.807,0.496,0.292,0.223,0.191,0.163,-0.095,0.315,0.031
7411,2.57,0.0,0.003,0.299,-0.156,0.065,0.063,0.194,0.381,-0.019,0.203,-0.253,0.168,0.338,-0.436,-0.236,-0.295,0.16,-0.255,0.02,0.032,0.241,0.456,-0.099,0.013,-0.03,0.019,-0.495,0.15,0.141,-0.208,-0.106,-0.449
3680,9.209,0.0,-0.628,0.019,-0.422,-0.043,0.041,0.281,0.236,0.158,0.051,0.001,-0.013,0.272,-0.091,0.234,0.080,0.865,-0.451,0.181,0.582,0.662,0.837,0.472,0.849,0.462,0.326,-0.156,0.593,0.417,0.051,0.4,0.292
65,0.791,0.0,-0.662,-0.11,-0.758,-0.428,-0.167,0.001,-0.064,-0.180,-0.013,-0.805,-0.811,-0.134,-0.288,0.076,-0.033,-0.006,-0.467,-0.275,-0.253,-0.437,-0.383,-0.178,-0.103,0.313,-0.29,-0.441,-0.107,0.178,-0.066,0.271,0.358
4746,0.863,0.0,-0.473,-0.094,-0.673,-0.19,-0.058,0.213,0.122,-0.110,0.089,-0.381,-0.590,-0.213,-0.050,0.105,0.097,-0.241,-0.408,-0.446,-0.396,-0.428,-0.356,-0.08,0.053,0.158,-0.415,-0.468,-0.106,-0.068,-0.115,0.12,0.032
4288,86.86,0.0,-0.608,-0.7,-0.503,-0.202,-0.149,-0.424,-0.069,-0.112,-0.415,-1.172,-0.503,-0.208,-0.149,-0.977,-0.174,-0.475,-0.397,-0.455,-0.157,-0.529,-0.62,-0.371,-1.479,-0.224,-0.802,-0.799,-0.324,-0.657,-0.204,-0.275,-0.49
2665,266.5,0.0,-0.534,-0.581,-0.506,-0.314,-0.244,-0.424,-0.111,-0.251,-0.328,-0.934,-0.388,-0.336,-0.163,-0.813,-0.172,-0.323,-0.219,-0.264,-0.141,-0.508,-0.583,-0.338,-1.476,-0.249,-0.664,-0.602,-0.5,-0.543,-0.208,-0.231,-0.38
6898,77.83,0.0,-0.715,-0.851,-0.659,-0.244,-0.076,-0.283,-0.04,-0.088,-0.568,-1.059,-0.647,-0.692,-0.264,-0.932,-0.273,-0.604,-0.318,-0.503,-0.622,-1.413,-1.198,-0.153,-1.143,-0.25,-0.965,-1.248,-0.773,-0.692,-0.135,-0.214,-0.652
5491,37.84,0.0,-0.821,-1.018,-0.834,-0.089,0.079,-0.127,-0.384,-0.706,-1.680,-1.641,-1.853,-0.808,0.077,-0.735,-0.693,-0.35,-0.443,-0.726,-0.926,-0.894,-0.666,0.106,-1.444,-0.166,-1.043,-1.4,-1.253,0.016,-0.361,-0.303,-0.521
845,0.39,0.0,-0.408,-0.158,0.167,-0.204,-0.154,-0.353,-0.037,0.466,0.038,-0.077,0.105,0.322,-0.006,-0.252,0.065,-0.37,-0.045,-0.098,0.009,-0.264,-0.197,-0.405,-0.158,-0.127,0.224,-0.236,-0.269,-0.423,-0.358,-0.358,-0.259
8645,0.162,0.0,-0.034,-0.051,0.727,-0.178,-0.367,-0.174,-0.169,-0.166,-0.282,-0.251,-0.014,0.057,-0.030,-0.016,0.026,-0.205,-0.1,-0.072,-0.048,-0.081,-0.112,-0.024,-0.045,0.077,0.158,0.038,0.079,-0.19,0.041,-0.402,-0.131
7317,0.19,0.0,-0.01,-0.077,0.157,0.028,0.016,0.181,0.223,0.134,-0.099,-0.103,-0.087,0.193,0.234,0.003,0.112,-0.048,0.08,0.125,0.127,-0.011,-0.054,-0.027,-0.122,0.189,0.012,0.13,0.022,0.042,0.056,0.065,0.29
6257,5.624,0.0,-0.674,-0.661,-0.948,-0.3,-0.245,-0.765,0.088,0.240,0.502,-0.382,0.559,0.667,0.281,-0.188,0.392,0.233,0.324,0.561,0.355,-0.228,0.188,-0.593,-0.734,0.737,0.635,0.189,-0.153,-0.084,-0.569,-0.479,-0.697
8552,1.012,0.0,-0.149,-0.261,-0.689,-0.241,-0.114,-0.458,-0.115,-0.057,0.199,-0.564,0.371,0.732,0.425,-0.297,0.234,-0.04,0.171,0.606,0.584,0.196,-0.198,-0.482,-0.388,0.427,0.383,0.134,-0.096,-0.038,-0.233,-0.33,-0.192
9007,1.815,0.0,-0.17,0.007,-0.586,-0.279,-0.259,-0.517,-0.17,0.466,0.415,-0.662,0.586,0.808,0.243,-0.340,0.142,-0.12,0.035,0.517,0.448,0.448,0.333,-0.297,0.026,0.595,0.456,-0.119,-0.222,-0.062,-0.664,-0.454,-0.626
6110,0.218,0.0,0.01,-0.183,0.211,-0.183,-0.122,-0.027,0.209,0.128,0.335,-0.160,0.286,0.231,0.155,0.050,0.184,0.214,0.236,0.582,0.379,0.017,0.178,-0.161,0.311,0.492,0.621,0.065,0.091,0.097,-0.076,-0.175,0.146
6109,1.61,0.0,-0.167,-0.21,-0.875,0.109,-0.25,-0.346,0.595,0.229,0.824,-0.484,0.381,0.299,0.335,0.293,0.886,-0.029,0.283,0.544,0.281,-0.35,0.022,-0.267,0.221,1.029,0.963,-0.085,-0.235,-0.026,-0.335,-0.233,-0.467
527,2.694,0.0,-0.794,-0.846,-0.907,-0.419,-0.428,-0.449,-0.169,0.097,-0.257,-1.195,-0.748,-0.838,-0.268,-0.745,-0.096,0.186,0.149,0.085,-0.031,-0.674,-0.323,-0.323,-0.107,0.642,-0.258,-0.985,-1.18,-0.419,-0.309,-0.2,-0.394
215,5.957,0.0,-0.428,-0.839,-1.161,-0.152,-0.419,-0.994,-0.058,-0.485,-0.433,-1.592,0.105,-0.108,0.013,-1.317,0.150,-0.591,-0.6,-0.539,-0.301,-0.712,-0.491,-0.791,-1.729,0.236,-0.375,-1.291,-1.05,-1.001,-0.901,-0.983,-1.0
5660,0.422,0.0,-0.28,-0.154,-0.25,-0.009,-0.057,-0.301,-0.539,-0.466,-0.552,-0.419,-0.075,-0.170,-0.292,-0.160,-0.427,0.051,0.199,0.285,0.462,0.188,0.181,-0.051,-0.469,-0.073,-0.239,0.019,-0.469,-0.193,-0.318,-0.446,-0.209
7032,1.411,0.0,-0.787,-0.792,-0.754,-0.301,-0.118,-0.612,-0.982,-0.403,-1.089,-1.589,-1.237,-0.868,-0.578,-0.991,-0.857,-0.077,-0.454,-0.444,-0.498,-0.476,-0.5,-0.449,-1.394,-0.463,-1.08,-1.077,-1.103,-1.006,-0.842,-0.798,-0.85
1648,4.615,0.0,-0.515,-0.04,0.209,0.498,0.292,0.051,-0.088,-0.382,-0.602,-0.437,-0.366,-0.358,-0.179,-0.764,-0.449,0.109,-0.119,-0.302,-0.079,-0.045,0.138,0.16,-0.468,-0.489,-0.659,-0.69,-0.405,-0.455,-0.258,-0.377,-0.352
6120,2.517,0.0,-0.214,0.045,-0.083,0.258,0.326,0.082,0.183,0.180,0.152,-0.167,-0.066,-0.238,0.077,-0.068,0.071,0.053,0.134,0.18,0.099,-0.065,0.211,0.394,0.191,-0.202,-0.233,-0.642,-0.256,-0.322,0.258,0.209,0.02
2115,4.1,0.0,-0.161,-0.336,-0.53,-0.059,0.029,-0.019,0.201,0.189,0.125,0.114,0.109,0.218,0.014,-0.124,-0.122,-0.275,-0.114,-0.17,-0.115,0.003,0.139,-0.036,-0.491,-0.236,-0.228,-0.314,0.231,-0.016,0.144,0.076,0.051
2820,2.911,0.0,-0.788,-0.651,-0.895,-0.364,-0.321,-0.388,-0.325,-0.212,-0.419,-0.061,-0.172,-0.225,0.065,-0.437,-0.286,-0.106,-0.463,-0.606,-0.493,-0.466,-0.255,-0.213,-0.829,-0.336,-0.624,-0.35,-0.654,-0.236,-0.418,-0.295,-0.084
4657,0.612,0.0,-0.229,-0.126,-0.126,0.054,0.116,-0.148,-0.335,-0.072,-0.241,-0.181,0.311,0.189,0.203,0.100,-0.092,-0.185,-0.094,0.039,0.092,-0.147,-0.083,-0.108,-0.202,-0.204,-0.038,-0.195,-0.136,-0.215,-0.197,-0.236,-0.08
